wave,flux
3987.49267578125,0.33240497
3988.412109375,0.33756202
3989.32983398437,0.35062298
3990.24975585937,0.34297946
3991.16772460937,0.31148896
3992.087890625,0.2879323
3993.00634765625,0.2699678
3993.92504882812,0.27726015
3994.84594726562,0.30587235
3995.76489257812,0.26365075
3996.68627929687,0.23864481
3997.60571289062,0.20718697
3998.52758789062,0.18120609
3999.44750976562,0.18743739
4000.36743164063,0.22269973
4001.2900390625,0.24552117
4002.21044921875,0.29193956
4003.13330078125,0.30671892
4004.05444335938,0.30788255
4004.9775390625,0.3196036
4005.89892578125,0.33287764
4006.82055664063,0.3302105
4007.74462890625,0.34358773
4008.66650390625,0.33787897
4009.5908203125,0.33092105
4010.51318359375,0.33169475
4011.43798828125,0.32884252
4012.36083984375,0.33121347
4013.28393554688,0.33425122
4014.20947265625,0.31177056
4015.1328125,0.29965416
4016.05883789062,0.28626755
4016.98266601563,0.22930895
4017.90893554688,0.16982731
4018.83325195313,0.14857349
4019.7578125,0.15524693
4020.68481445312,0.21118082
4021.60961914063,0.27140233
4022.537109375,0.25039902
4023.46240234375,0.16376497
4024.39013671875,0.10302855
4025.31616210938,0.123838514
4026.2421875,0.21123537
4027.17041015625,0.3009694
4028.09692382813,0.34056374
4029.02587890625,0.3497546
4029.95263671875,0.28963506
4030.88208007812,0.25012794
4031.80932617188,0.20913495
4032.73901367187,0.16711743
4033.66674804688,0.1595459
4034.5947265625,0.15071164
4035.52514648437,0.15935692
4036.45336914062,0.22213185
4037.38427734375,0.28311527
4038.31298828125,0.298119
4039.244140625,0.2876403
4040.17358398438,0.30287567
4041.10302734375,0.31355217
4042.03466796875,0.31550008
4042.96459960938,0.29940656
4043.89697265625,0.26785213
4044.8271484375,0.23714323
4045.76000976563,0.22570466
4046.69067382813,0.2740863
4047.62158203125,0.29467583
4048.55493164063,0.2953168
4049.486328125,0.30894104
4050.42016601563,0.3146832
4051.35205078125,0.23993672
4052.2861328125,0.15516473
4053.21850585938,0.1272495
4054.15087890625,0.17166229
4055.08569335938,0.23622583
4056.0185546875,0.25192407
4056.95385742188,0.23328488
4057.88720703125,0.23274396
4058.82299804687,0.21144338
4059.75659179688,0.20912147
4060.69067382813,0.22727036
4061.626953125,0.23110926
4062.56127929688,0.25550553
4063.49829101563,0.23607153
4064.43310546875,0.1737309
4065.3701171875,0.10618299
4066.30541992188,0.07135304
4067.24096679688,0.08761961
4068.1787109375,0.13983543
4069.11474609375,0.19249873
4070.05297851563,0.2447373
4070.9892578125,0.26916972
4071.92797851562,0.2545313
4072.86474609375,0.22436383
4073.8017578125,0.2067041
4074.7412109375,0.17670733
4075.6787109375,0.16395263
4076.61840820313,0.17830107
4077.55615234375,0.22937238
4078.49658203125,0.2934743
4079.43481445313,0.27255723
4080.37329101563,0.24976653
4081.31420898437,0.23241761
4082.25317382813,0.23611832
4083.1943359375,0.2634405
4084.1337890625,0.28970185
4085.07568359375,0.2905199
4086.01538085938,0.2926686
4086.95532226563,0.22931588
4087.89770507812,0.1227336
4088.83813476563,0.04923014
4089.78100585937,0.053497095
4090.72192382813,0.0803337
4091.66528320313,0.12782493
4092.6064453125,0.17822103
4093.54809570313,0.23137945
4094.49194335938,0.2513036
4095.43383789063,0.21153481
4096.37841796875,0.20351377
4097.32080078125,0.2192058
4098.265625,0.25972524
4099.20849609375,0.2805156
4100.1513671875,0.27597335
4101.0966796875,0.28367049
4102.0400390625,0.29819104
4102.986328125,0.30326828
4103.93017578125,0.31361797
4104.87646484375,0.3176871
4105.82080078125,0.31646532
4106.767578125,0.32065693
4107.71240234375,0.30735767
4108.6572265625,0.29332444
4109.6044921875,0.25133657
4110.55029296875,0.17852758
4111.498046875,0.11336837
4112.44384765625,0.09913161
4113.39208984375,0.11692765
4114.33837890625,0.14393565
4115.28515625,0.15232481
4116.23388671875,0.18033622
4117.1806640625,0.24431123
4118.13037109375,0.30329758
4119.07763671875,0.31606966
4120.02734375,0.31983623
4120.97509765625,0.3066277
4121.92333984375,0.2945721
4122.8740234375,0.29435593
4123.822265625,0.29726395
4124.7734375,0.30737206
4125.72216796875,0.34287953
4126.67333984375,0.31134242
4127.623046875,0.30390283
4128.572265625,0.33067662
4129.5244140625,0.30973214
4130.474609375,0.33314943
4131.4267578125,0.30714378
4132.37744140625,0.29590794
4133.330078125,0.2955079
4134.28125,0.3011776
4135.232421875,0.32324955
4136.185546875,0.31396633
4137.13720703125,0.31870562
4138.09130859375,0.31925172
4139.04345703125,0.3216727
4139.99755859375,0.3131902
4140.9501953125,0.27363852
4141.90283203125,0.25447917
4142.85791015625,0.26757717
4143.81103515625,0.25533953
4144.7666015625,0.18770903
4145.72021484375,0.11770422
4146.67578125,0.13427848
4147.6298828125,0.21891007
4148.583984375,0.27328178
4149.54052734375,0.275298
4150.4951171875,0.24214321
4151.45263671875,0.21321006
4152.4072265625,0.23431529
4153.36474609375,0.30783868
4154.3203125,0.3232263
4155.2763671875,0.32401952
4156.234375,0.32926807
4157.1904296875,0.33213526
4158.14892578125,0.33040637
4159.10546875,0.33491874
4160.06494140625,0.3436564
4161.02197265625,0.30787688
4161.97900390625,0.2710603
4162.93896484375,0.26730105
4163.896484375,0.27906448
4164.8564453125,0.30065158
4165.81494140625,0.3151055
4166.775390625,0.31107485
4167.73388671875,0.29699284
4168.69287109375,0.29465094
4169.65380859375,0.30673608
4170.61328125,0.2886302
4171.5751953125,0.3050705
4172.53466796875,0.31233978
4173.4970703125,0.30508968
4174.45703125,0.3032204
4175.41748046875,0.3139717
4176.3798828125,0.31589842
4177.3408203125,0.28757572
4178.30419921875,0.26330096
4179.26513671875,0.24574997
4180.22900390625,0.21837229
4181.19091796875,0.1855807
4182.15478515625,0.19297628
4183.1171875,0.19507782
4184.07958984375,0.16912462
4185.04443359375,0.10242742
4186.0068359375,0.050076988
4186.97216796875,0.09263807
4187.935546875,0.17693189
4188.9013671875,0.2527619
4189.86474609375,0.2976977
4190.82861328125,0.30336678
4191.794921875,0.25899494
4192.75927734375,0.17172083
4193.72607421875,0.111856304
4194.69091796875,0.12124076
4195.658203125,0.1790016
4196.62353515625,0.23373383
4197.5888671875,0.2701635
4198.55712890625,0.3040492
4199.52294921875,0.30998236
4200.4912109375,0.3053747
4201.45751953125,0.31388998
4202.42626953125,0.3143183
4203.39306640625,0.311916
4204.35986328125,0.33658388
4205.32958984375,0.343638
4206.296875,0.31802157
4207.26708984375,0.32497963
4208.23486328125,0.32462454
4209.205078125,0.29909807
4210.173828125,0.29456353
4211.14208984375,0.2947766
4212.11328125,0.29654554
4213.08203125,0.27902266
4214.0537109375,0.22290818
4215.02294921875,0.16436565
4215.9951171875,0.17096105
4216.96484375,0.22300576
4217.93505859375,0.28789085
4218.90771484375,0.32233536
4219.87841796875,0.33130518
4220.8515625,0.32718676
4221.822265625,0.31295097
4222.7958984375,0.3104232
4223.767578125,0.3140233
4224.7392578125,0.31391248
4225.71337890625,0.32570577
4226.685546875,0.33439955
4227.66015625,0.29959777
4228.6328125,0.25066662
4229.60791015625,0.22241315
4230.58056640625,0.23828387
4231.55419921875,0.2725757
4232.52978515625,0.2887056
4233.50341796875,0.28733784
4234.47998046875,0.321693
4235.4541015625,0.32941326
4236.4306640625,0.32680604
4237.4052734375,0.32801172
4238.3798828125,0.3264012
4239.357421875,0.3130385
4240.33251953125,0.30549222
4241.310546875,0.30365604
4242.2861328125,0.31967035
4243.26416015625,0.31761616
4244.24072265625,0.30361366
4245.216796875,0.31967452
4246.19580078125,0.30662674
4247.1728515625,0.3193936
4248.15185546875,0.33812794
4249.12939453125,0.30428457
4250.109375,0.24661323
4251.0869140625,0.2507185
4252.06494140625,0.25275463
4253.04541015625,0.31087255
4254.02392578125,0.31193182
4255.0048828125,0.29814592
4255.9833984375,0.30651143
4256.96484375,0.2875141
4257.9443359375,0.2719378
4258.92626953125,0.23681414
4259.90576171875,0.18617064
4260.8857421875,0.18506435
4261.86865234375,0.24889714
4262.84912109375,0.30695322
4263.83203125,0.3138784
4264.81298828125,0.29540125
4265.79638671875,0.2980274
4266.77783203125,0.30184224
4267.75927734375,0.29664326
4268.7431640625,0.30720386
4269.7255859375,0.31097496
4270.7099609375,0.30625102
4271.6923828125,0.2956485
4272.67724609375,0.27012625
4273.66064453125,0.24680208
4274.6435546875,0.26770082
4275.62939453125,0.31673095
4276.61279296875,0.29764116
4277.59912109375,0.2534717
4278.5830078125,0.18997666
4279.56982421875,0.12804234
4280.55419921875,0.116540365
4281.5390625,0.113959774
4282.5263671875,0.13706136
4283.51171875,0.21665475
4284.4990234375,0.2847001
4285.48486328125,0.29215804
4286.47314453125,0.265263
4287.458984375,0.2094721
4288.4453125,0.13977236
4289.4345703125,0.10189429
4290.42138671875,0.10807641
4291.41064453125,0.15542518
4292.39794921875,0.23164025
4293.3876953125,0.2851535
4294.37548828125,0.30027655
4295.36328125,0.30553934
4296.353515625,0.30876118
4297.34228515625,0.3114511
4298.3330078125,0.31719783
4299.32177734375,0.30704504
4300.3134765625,0.2873119
4301.302734375,0.2858819
4302.2919921875,0.2773057
4303.2841796875,0.2557039
4304.2744140625,0.25750095
4305.2666015625,0.26596576
4306.25732421875,0.28022993
4307.25,0.2735292
4308.2412109375,0.27926522
4309.23193359375,0.30358082
4310.22607421875,0.30461156
4311.21728515625,0.31609076
4312.21142578125,0.30267733
4313.20361328125,0.27639377
4314.1982421875,0.21517026
4315.1904296875,0.12471724
4316.18359375,0.06275426
4317.1787109375,0.044862755
4318.171875,0.091546595
4319.16748046875,0.15375756
4320.1611328125,0.2068643
4321.1572265625,0.23369649
4322.1513671875,0.22429001
4323.14599609375,0.22934932
4324.142578125,0.20041007
4325.1376953125,0.12014262
4326.134765625,0.06460596
4327.1298828125,0.09295674
4328.1279296875,0.17388408
4329.12353515625,0.236725
4330.11962890625,0.2596052
4331.1181640625,0.2855653
4332.1142578125,0.29924986
4333.11328125,0.2990223
4334.1103515625,0.31212804
4335.10986328125,0.27008474
4336.10693359375,0.23459494
4337.10693359375,0.21228799
4338.1044921875,0.16248854
4339.1025390625,0.106723085
4340.10302734375,0.13696675
4341.1015625,0.23032928
4342.1025390625,0.28365
4343.1015625,0.2795654
4344.10302734375,0.2771812
4345.1025390625,0.29278633
4346.10205078125,0.27799776
4347.10400390625,0.2617904
4348.10400390625,0.20085905
4349.10693359375,0.120195255
4350.107421875,0.050749827
4351.1103515625,0.02454367
4352.111328125,0.05841543
4353.11279296875,0.094503485
4354.11669921875,0.11473943
4355.1181640625,0.08895518
4356.12255859375,0.04210211
4357.12451171875,0.021783546
4358.12939453125,0.051959228
4359.1318359375,0.10632476
4360.134765625,0.11711854
4361.14013671875,0.09728998
4362.1435546875,0.08249085
4363.1494140625,0.10562187
4364.15283203125,0.16697735
4365.1591796875,0.18760851
4366.16357421875,0.15533023
4367.16796875,0.08968611
4368.17529296875,0.044437088
4369.18017578125,0.052128114
4370.1875,0.09058538
4371.19287109375,0.11945735
4372.20068359375,0.1212434
4373.20654296875,0.07488783
4374.212890625,0.029222447
4375.22119140625,0.019707257
4376.22802734375,0.018199984
4377.23681640625,0.019894877
4378.244140625,0.044510007
4379.25341796875,0.06906241
4380.26123046875,0.075837
4381.2685546875,0.06908501
4382.279296875,0.061555985
4383.287109375,0.04014871
4384.2978515625,0.027107647
4385.306640625,0.028560659
4386.31787109375,0.030952925
4387.32666015625,0.02403078
4388.3359375,0.014118662
4389.34814453125,0.009104633
4390.35791015625,0.0018230538
4391.3701171875,0.0011607147
4392.38037109375,0.0021684556
4393.3935546875,0.0010080264
4394.404296875,0.0041303243
4395.4150390625,0.0029845037
4396.4287109375,-0.0023492258
4397.43994140625,-0.0017163202
4398.4541015625,0.0046903575
4399.4658203125,0.007034489
4400.48046875,0.00033311747
4401.49267578125,0.0036587145
4402.50537109375,0.0023824328
4403.5205078125,-0.002103107
4404.53369140625,-0.00041973137
4405.54931640625,0.004851661
4406.5625,0.0006186707
4407.57861328125,0.00045969107
4408.5927734375,0.004732021
4409.60693359375,-0.0010762477
4410.6240234375,-0.0012191259
4411.638671875,0.0084740985
4412.65576171875,0.0034102546
4413.6708984375,0.0022448609
4414.6884765625,-1.5303205E-05
4415.7041015625,0.0047701695
4416.72265625,0.0028778869
4417.73876953125,-0.0050540147
4418.7548828125,0.0042217416
4419.77392578125,-0.00024037025
4420.79052734375,0.0006256341
4421.81005859375,0.007445918
4422.8271484375,0.0045379275
4423.84716796875,-0.004024692
4424.86474609375,0.0057408097
4425.8828125,0.0074937623
4426.9033203125,0.012621016
4427.921875,0.019570023
4428.94287109375,0.02353879
4429.9619140625,0.029325264
4430.9833984375,0.045917235
4432.00244140625,0.05638438
4433.02197265625,0.06750198
4434.04443359375,0.07466271
4435.064453125,0.07224052
4436.08740234375,0.07862095
4437.10791015625,0.11692929
4438.130859375,0.12694937
4439.15185546875,0.1358072
4440.17333984375,0.1427533
4441.19677734375,0.15389521
4442.21875,0.17370187
4443.2431640625,0.18382062
4444.26513671875,0.15273656
4445.2900390625,0.114984274
4446.3125,0.116246164
4447.33544921875,0.1420628
4448.361328125,0.16050789
4449.38427734375,0.1731005
4450.41064453125,0.20590101
4451.43408203125,0.2586264
4452.4609375,0.3031243
4453.48486328125,0.3206693
4454.509765625,0.32642397
4455.53662109375,0.3475937
4456.5615234375,0.34004626
4457.58935546875,0.35604694
4458.61474609375,0.36543277
4459.64306640625,0.36817026
4460.6689453125,0.37927547
4461.6953125,0.3815599
4462.72412109375,0.3410718
4463.75048828125,0.28922626
4464.77978515625,0.29170623
4465.80712890625,0.34012923
4466.8369140625,0.38179785
4467.8642578125,0.39541605
4468.89208984375,0.44000563
4469.9228515625,0.46741006
4470.951171875,0.47907507
4471.98193359375,0.4687034
4473.0107421875,0.44573876
4474.04248046875,0.45885172
4475.07177734375,0.5213689
4476.10107421875,0.5421012
4477.13330078125,0.5107427
4478.1630859375,0.47599882
4479.19580078125,0.48952588
4480.2265625,0.56012875
4481.25927734375,0.63544685
4482.29052734375,0.6554103
4483.3212890625,0.6859287
4484.35546875,0.7066004
4485.38720703125,0.69136006
4486.42138671875,0.6897804
4487.45361328125,0.67183757
4488.48828125,0.66226
4489.52099609375,0.69448006
4490.5537109375,0.73749566
4491.5888671875,0.7464481
4492.62255859375,0.73213536
4493.658203125,0.7510931
4494.69189453125,0.7322889
4495.728515625,0.71668786
4496.7626953125,0.73393047
4497.7998046875,0.7908152
